Accident year,Casualty severity,Local authority,Ons code,Casualty age,Accident month,Accident day,Accident hour,Casualties,Built up roads,Casualty sex,Detailed road user,Special conditions at site,Light condition,Road user by casualty class,Road user,Road surface,Road type,Speed limit,Road class,Weather condition,Casualty class
2020,Slightly injured,Wandsworth,E09000032,61,June,Tuesday,11,1,Built up road,Male,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,1-20 mph,Unclassified,Fine no high winds,Driver or rider
2020,Seriously injured,Enfield,E09000010,64,March,Wednesday,8,1,Built up road,Female,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Dry,Single carriageway,21-30 mph,C,Fine no high winds,Pedestrian
2020,Slightly injured,Southwark,E09000028,34,April,Friday,16,1,Built up road,Male,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Dual carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Redbridge,E09000026,23,July,Friday,10,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,21-30 mph,C,Fine no high winds,Driver or rider
2020,Slightly injured,Lambeth,E09000022,27,November,Monday,9,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),Unknown,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,1-20 mph,B,Fine + high winds,Driver or rider
2020,Slightly injured,Islington,E09000019,22,January,Tuesday,19,1,Built up road,Female,Pedestrian,None,Darkness - lighting unknown,Pedestrian,Pedestrian,Wet or damp,Single carriageway,1-20 mph,A,Raining + high winds,Pedestrian
2020,Slightly injured,Islington,E09000019,28,April,Tuesday,14,1,Built up road,Female,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,1-20 mph,A,Fine no high winds,Driver or rider
2020,Seriously injured,Bromley,E09000006,47,December,Thursday,20,1,Built up road,Female,Cyclist,Unknown,Darkness - lighting unknown,Pedal Cyclist,Pedal cycle,Dry,Unknown,1-20 mph,Unclassified,Fine no high winds,Driver or rider
2020,Slightly injured,Enfield,E09000010,7,August,Wednesday,19,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,21-30 mph,Unclassified,Fine no high winds,Driver or rider
2020,Seriously injured,Enfield,E09000010,33,December,Wednesday,12,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Slip road,31-40 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Waltham Forest,E09000031,24,January,Tuesday,10,1,Built up road,Male,Car occupant (from 2005),None,Daylight,Car_Passenger,Car (Includes taxis and minibus),Wet or damp,Single carriageway,1-20 mph,B,Raining no high winds,Passenger
2020,Seriously injured,Enfield,E09000010,35,May,Wednesday,14,1,Built up road,Male,Motorcycle over 500cc rider/passenger (from 2005),None,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,21-30 mph,Unclassified,Fine no high winds,Driver or rider
2020,Seriously injured,Waltham Forest,E09000031,41,June,Friday,14,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Dual carriageway,1-20 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Waltham Forest,E09000031,27,December,Monday,19,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Darkness - lights lit,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,1-20 mph,B,Fine no high winds,Driver or rider
2020,Seriously injured,Brent,E09000005,48,January,Monday,18,1,Built up road,Female,Cyclist,None,Darkness - lights lit,Pedal Cyclist,Pedal cycle,Wet or damp,Roundabout,1-20 mph,Unclassified,Raining no high winds,Driver or rider
2020,Slightly injured,Ealing,E09000009,32,August,Monday,23,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Darkness - lights lit,Motor_Cycle_Rider,Motorcycle,Dry,Dual carriageway,1-20 mph,A,Fine no high winds,Driver or rider
2020,Seriously injured,Hackney,E09000012,28,August,Saturday,15,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,1-20 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Barnet,E09000003,35,February,Tuesday,9,1,Built up road,Female,Van / Goods veh (3.5 tonnes mgw or under) occupant,None,Daylight,Van_Passenger,Van / Goods 3.5 tonnes mgw or under,Dry,Single carriageway,21-30 mph,Unclassified,Fine no high winds,Passenger
2020,Slightly injured,Waltham Forest,E09000031,71,January,Sunday,23,1,Built up road,Male,Car occupant (from 2005),None,Darkness - lights lit,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Waltham Forest,E09000031,23,December,Saturday,17,1,Built up road,Female,Pedestrian,None,Darkness - lights lit,Pedestrian,Pedestrian,Dry,One way street,21-30 mph,Unclassified,Fine no high winds,Pedestrian
2020,Slightly injured,Enfield,E09000010,32,June,Sunday,18,1,Built up road,Male,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Unknown,1-20 mph,Unclassified,Fine no high winds,Driver or rider
2020,Slightly injured,Bromley,E09000006,28,March,Saturday,21,1,Built up road,Male,Pedestrian,Unknown,Daylight,Pedestrian,Pedestrian,Dry,Roundabout,1-20 mph,A,Fine no high winds,Pedestrian
2020,Slightly injured,Greenwich,E09000011,44,February,Sunday,15,1,Built up road,Female,Car occupant (from 2005),None,Daylight,Car_Passenger,Car (Includes taxis and minibus),Wet or damp,Roundabout,21-30 mph,Unclassified,Raining + high winds,Passenger
2020,Slightly injured,Croydon,E09000008,52,March,Friday,14,1,Built up road,Female,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,21-30 mph,Unclassified,Fine no high winds,Driver or rider
2020,Seriously injured,Hammersmith,E09000013,52,March,Tuesday,12,1,Built up road,Female,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,1-20 mph,Unclassified,Fine no high winds,Driver or rider
2020,Slightly injured,Hammersmith,E09000013,56,May,Sunday,19,1,Built up road,Male,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Bromley,E09000006,62,September,Monday,17,1,Built up road,Male,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,21-30 mph,Unclassified,Fine no high winds,Driver or rider
2020,Slightly injured,Greenwich,E09000011,25,September,Tuesday,8,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Roundabout,1-20 mph,B,Fine no high winds,Driver or rider
2020,Slightly injured,Tower Hamlets,E09000030,24,June,Saturday,8,1,Built up road,Female,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,One way street,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Havering,E09000016,39,September,Friday,23,1,Built up road,Male,Car occupant (from 2005),None,Darkness - lights lit,Car_Passenger,Car (Includes taxis and minibus),Wet or damp,Single carriageway,21-30 mph,Unclassified,Other,Passenger
2020,Slightly injured,Redbridge,E09000026,39,August,Friday,22,1,Built up road,Male,Cyclist,None,Darkness - lights lit,Pedal Cyclist,Pedal cycle,Wet or damp,Slip road,21-30 mph,Unclassified,Raining no high winds,Driver or rider
2020,Slightly injured,Redbridge,E09000026,26,June,Saturday,17,1,Built up road,Male,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Dual carriageway,31-40 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Havering,E09000016,27,February,Monday,15,1,Motorway,Female,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Wet or damp,Dual carriageway,Motorway,Motorway,Fine no high winds,Driver or rider
2020,Slightly injured,Havering,E09000016,32,July,Saturday,19,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,21-30 mph,C,Fine no high winds,Driver or rider
2020,Slightly injured,Havering,E09000016,48,August,Tuesday,6,1,Non built up road,Male,Motorcycle over 500cc rider/passenger (from 2005),None,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Dual carriageway,41-50 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Hackney,E09000012,25,October,Thursday,20,1,Built up road,Female,Car occupant (from 2005),None,Darkness - lights lit,Car_Passenger,Car (Includes taxis and minibus),Wet or damp,Single carriageway,1-20 mph,C,Raining no high winds,Passenger
2020,Slightly injured,Camden,E09000007,29,January,Friday,23,1,Built up road,Male,Pedestrian,Roadworks,Darkness - lights lit,Pedestrian,Pedestrian,Wet or damp,Single carriageway,1-20 mph,A,Fine no high winds,Pedestrian
2020,Slightly injured,Camden,E09000007,36,March,Thursday,9,1,Built up road,Male,Motorcycle over 500cc rider/passenger (from 2005),None,Daylight,Motor_Cycle_Rider,Motorcycle,Wet or damp,Single carriageway,31-40 mph,A,Raining no high winds,Driver or rider
2020,Slightly injured,Ealing,E09000009,83,September,Wednesday,14,1,Built up road,Female,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Dry,Unknown,1-20 mph,Unclassified,Fine no high winds,Pedestrian
2020,Slightly injured,Hounslow,E09000018,46,February,Tuesday,9,1,Built up road,Female,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Ealing,E09000009,27,February,Sunday,22,1,Built up road,Female,Pedestrian,None,Darkness - lights lit,Pedestrian,Pedestrian,Dry,Single carriageway,21-30 mph,C,Other,Pedestrian
2020,Seriously injured,Croydon,E09000008,39,November,Tuesday,2,1,Built up road,Male,Car occupant (from 2005),None,Darkness - lights lit,Car_Driver,Car (Includes taxis and minibus),Wet or damp,Single carriageway,1-20 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Hillingdon,E09000017,44,October,Wednesday,21,1,Built up road,Male,Car occupant (from 2005),None,Darkness - lights lit,Car_Driver,Car (Includes taxis and minibus),Wet or damp,Dual carriageway,31-40 mph,A,Raining no high winds,Driver or rider
2020,Slightly injured,Islington,E09000019,35,November,Sunday,15,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Daylight,Motor_Cycle_Rider,Motorcycle,Wet or damp,Single carriageway,21-30 mph,A,Raining no high winds,Driver or rider
2020,Seriously injured,Islington,E09000019,48,September,Tuesday,16,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,1-20 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Islington,E09000019,26,June,Saturday,0,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Darkness - lights lit,Motor_Cycle_Rider,Motorcycle,Dry,One way street,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Hillingdon,E09000017,50,August,Saturday,11,1,Built up road,Female,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Wet or damp,Roundabout,21-30 mph,A,Raining no high winds,Driver or rider
2020,Slightly injured,Enfield,E09000010,17,July,Saturday,16,1,Built up road,Male,Motorcycle 126cc - 500cc rider/passr (from 2005),None,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,21-30 mph,C,Fine no high winds,Driver or rider
2020,Slightly injured,Redbridge,E09000026,31,December,Wednesday,17,1,Built up road,Male,Pedestrian,None,Darkness - lights lit,Pedestrian,Pedestrian,Wet or damp,Single carriageway,21-30 mph,A,Raining no high winds,Pedestrian
2020,Slightly injured,Merton,E09000024,53,November,Sunday,17,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Darkness - lights lit,Motor_Cycle_Rider,Motorcycle,Dry,Roundabout,21-30 mph,C,Fine no high winds,Driver or rider
2020,Seriously injured,Lewisham,E09000023,29,December,Wednesday,5,1,Built up road,Female,Cyclist,None,Darkness - lights lit,Pedal Cyclist,Pedal cycle,Wet or damp,Single carriageway,21-30 mph,A,Raining no high winds,Driver or rider
2020,Slightly injured,Merton,E09000024,52,August,Friday,21,1,Built up road,Male,Car occupant (from 2005),None,Darkness - lights lit,Car_Driver,Car (Includes taxis and minibus),Dry,One way street,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Merton,E09000024,30,December,Wednesday,15,1,Built up road,Female,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Wet or damp,Roundabout,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Brent,E09000005,25,October,Friday,6,1,Built up road,Male,Cyclist,None,Darkness - lights lit,Pedal Cyclist,Pedal cycle,Wet or damp,Roundabout,1-20 mph,Unclassified,Raining no high winds,Driver or rider
2020,Slightly injured,Brent,E09000005,47,February,Sunday,23,1,Built up road,Male,Car occupant (from 2005),None,Darkness - lights lit,Car_Driver,Car (Includes taxis and minibus),Dry,Roundabout,21-30 mph,C,Fine no high winds,Driver or rider
2020,Seriously injured,Barnet,E09000003,29,July,Wednesday,22,1,Built up road,Male,Pedestrian,None,Darkness - lights lit,Pedestrian,Pedestrian,Dry,Single carriageway,21-30 mph,A,Fine no high winds,Pedestrian
2020,Slightly injured,Barnet,E09000003,28,December,Tuesday,13,1,Built up road,Male,Motorcycle 126cc - 500cc rider/passr (from 2005),None,Daylight,Motor_Cycle_Rider,Motorcycle,Wet or damp,Single carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Newham,E09000025,58,July,Saturday,14,1,Built up road,Male,Motorcycle 126cc - 500cc rider/passr (from 2005),None,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,1-20 mph,B,Fine no high winds,Driver or rider
2020,Slightly injured,Sutton,E09000029,28,October,Saturday,9,1,Built up road,Male,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Dry,Single carriageway,1-20 mph,Unclassified,Fine no high winds,Pedestrian
2020,Slightly injured,Haringey,E09000014,39,January,Tuesday,15,1,Built up road,Female,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Wet or damp,Single carriageway,1-20 mph,B,Raining + high winds,Pedestrian
2020,Slightly injured,Haringey,E09000014,33,January,Wednesday,15,1,Built up road,Female,Motorcycle 50cc and under rider or passenger,None,Daylight,Motor_Cycle_Rider,Motorcycle,Wet or damp,Single carriageway,1-20 mph,Unclassified,Raining no high winds,Driver or rider
2020,Slightly injured,Haringey,E09000014,41,December,Wednesday,21,1,Built up road,Male,Car occupant (from 2005),None,Darkness - lights lit,Car_Driver,Car (Includes taxis and minibus),Wet or damp,Single carriageway,21-30 mph,A,Other,Driver or rider
2020,Slightly injured,Richmond upon Thames,E09000027,39,October,Sunday,9,1,Built up road,Male,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,One way street,21-30 mph,C,Fine no high winds,Driver or rider
2020,Slightly injured,Greenwich,E09000011,27,October,Saturday,12,1,Built up road,Female,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,21-30 mph,B,Fine no high winds,Driver or rider
2020,Slightly injured,Westminster,E09000033,30,February,Sunday,14,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Daylight,Motor_Cycle_Rider,Motorcycle,Wet or damp,Single carriageway,21-30 mph,Unclassified,Raining no high winds,Driver or rider
2020,Slightly injured,Lambeth,E09000022,25,September,Monday,8,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Seriously injured,Lambeth,E09000022,47,September,Monday,8,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Lambeth,E09000022,23,October,Friday,0,1,Built up road,Male,Car occupant (from 2005),None,Darkness - lights lit,Car_Passenger,Car (Includes taxis and minibus),Dry,Slip road,1-20 mph,C,Fine no high winds,Passenger
2020,Slightly injured,Kensington and Chelsea,E09000020,21,April,Friday,7,1,Built up road,Male,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Unknown,1-20 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Bromley,E09000006,55,August,Friday,8,1,Built up road,Male,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Dry,One way street,21-30 mph,Unclassified,Fine no high winds,Pedestrian
2020,Slightly injured,Bromley,E09000006,27,October,Friday,6,1,Built up road,Female,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Croydon,E09000008,37,January,Tuesday,7,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,21-30 mph,C,Fine no high winds,Driver or rider
2020,Slightly injured,Redbridge,E09000026,24,October,Tuesday,21,1,Built up road,Female,Car occupant (from 2005),None,Darkness - lights lit,Car_Driver,Car (Includes taxis and minibus),Wet or damp,Single carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Seriously injured,Redbridge,E09000026,24,October,Tuesday,21,1,Built up road,Female,Car occupant (from 2005),None,Darkness - lights lit,Car_Passenger,Car (Includes taxis and minibus),Wet or damp,Single carriageway,21-30 mph,A,Fine no high winds,Passenger
2020,Slightly injured,Redbridge,E09000026,59,October,Wednesday,7,1,Built up road,Male,Motorcycle 126cc - 500cc rider/passr (from 2005),None,Daylight,Motor_Cycle_Rider,Motorcycle,Wet or damp,Single carriageway,1-20 mph,Unclassified,Fine no high winds,Driver or rider
2020,Slightly injured,Merton,E09000024,27,January,Friday,12,1,Built up road,Female,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Dry,One way street,1-20 mph,A,Fine no high winds,Pedestrian
2020,Seriously injured,Merton,E09000024,17,January,Saturday,14,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Seriously injured,Kingston upon Thames,E09000021,30,March,Monday,17,1,Built up road,Female,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Dry,Dual carriageway,21-30 mph,A,Fine no high winds,Pedestrian
